,First Name,Last Name,Birthday,Birthmonth,Birthyear,Course,Phonenumber,Gender,Carrier
1179,name1180,lastname1180,27,December,98,BS Management Engineering,0918 301 4221,Female,Smart
1180,name1181,lastname1181,11,June,98,BS Legal Management,0917 107 1646,Male,Globe
1181,name1182,lastname1182,22,April,97,BS Legal Management,0927 882 1975,Female,Globe
1182,name1183,lastname1183,13,October,01,BS Management,0917 452 8402,Female,Globe
1183,name1184,lastname1184,6,August,98,BS Management,0917 376 6822,Male,Globe
1184,name1185,lastname1185,14,August,00,BS Legal Management,0918 381 3967,Female,Smart
1185,name1186,lastname1186,26,May,97,BS Legal Management,0927 232 1448,Male,Globe
1186,name1187,lastname1187,23,September,99,BS Management,0927 969 6019,Male,Globe
1187,name1188,lastname1188,6,July,97,BS Legal Management,0917 115 1871,Male,Globe
1188,name1189,lastname1189,27,March,97,BS Management,0917 647 9836,Male,Globe
1189,name1190,lastname1190,18,April,99,BS Management,0927 689 6829,Male,Globe
1190,name1191,lastname1191,22,October,97,BS Management,0927 497 9934,Female,Globe
1191,name1192,lastname1192,23,June,98,BS Management Engineering,0918 783 7500,Female,Smart
1192,name1193,lastname1193,8,August,00,BS IT Entrepreneurship,0927 276 6116,Male,Globe
1193,name1194,lastname1194,11,June,99,BS Legal Management,0917 678 7819,Female,Globe
1194,name1195,lastname1195,24,October,97,BS IT Entrepreneurship,0918 989 3177,Male,Smart
1195,name1196,lastname1196,5,October,99,BS Legal Management,0918 993 8803,Female,Smart
1196,name1197,lastname1197,15,December,98,BS IT Entrepreneurship,0918 317 1448,Female,Smart
1197,name1198,lastname1198,8,September,99,BS Legal Management,0918 499 4910,Female,Smart
1198,name1199,lastname1199,15,February,01,BS Management Engineering,0917 827 2415,Male,Globe
1199,name1200,lastname1200,6,May,97,BS Management,0927 604 6296,Female,Globe
1200,name1201,lastname1201,26,December,98,BS Comtech,0917 265 2898,Female,Globe
1201,name1202,lastname1202,25,December,97,BS Management,0918 862 4131,Male,Smart
1202,name1203,lastname1203,15,March,98,BS IT Entrepreneurship,0918 780 9938,Male,Smart
1203,name1204,lastname1204,23,June,97,BS Comtech,0927 738 1390,Female,Globe
1204,name1205,lastname1205,4,February,98,BS Management Engineering,0918 149 2057,Female,Smart
1205,name1206,lastname1206,6,December,97,BS IT Entrepreneurship,0917 503 5133,Male,Globe
1206,name1207,lastname1207,13,July,97,BS Comtech,0917 190 2065,Female,Globe
1207,name1208,lastname1208,12,June,97,BS Comtech,0918 627 3137,Male,Smart
1208,name1209,lastname1209,12,July,01,BS IT Entrepreneurship,0917 954 5974,Male,Globe
1209,name1210,lastname1210,8,June,97,BS Legal Management,0917 339 7016,Male,Globe
1210,name1211,lastname1211,24,November,01,BS Legal Management,0918 289 8614,Female,Smart
1211,name1212,lastname1212,12,October,97,BS Legal Management,0927 455 8949,Male,Globe
1212,name1213,lastname1213,22,April,98,BS Management,0927 329 9292,Female,Globe
1213,name1214,lastname1214,25,April,00,BS Legal Management,0927 468 3889,Female,Globe
1214,name1215,lastname1215,17,September,98,BS Management,0917 874 9307,Female,Globe
1215,name1216,lastname1216,2,August,99,BS Management,0918 223 5560,Female,Smart
1216,name1217,lastname1217,22,May,97,BS Management Engineering,0927 734 2885,Female,Globe
1217,name1218,lastname1218,1,June,97,BS Legal Management,0927 705 6125,Male,Globe
1218,name1219,lastname1219,6,October,99,BS Legal Management,0918 746 1860,Female,Smart
1219,name1220,lastname1220,14,September,98,BS IT Entrepreneurship,0917 463 1439,Female,Globe
1220,name1221,lastname1221,23,February,99,BS IT Entrepreneurship,0917 737 1239,Male,Globe
1221,name1222,lastname1222,6,January,98,BS Management Engineering,0918 811 7711,Female,Smart
1222,name1223,lastname1223,3,January,98,BS Management Engineering,0918 718 2657,Male,Smart
1223,name1224,lastname1224,10,December,98,BS Management,0927 344 7671,Male,Globe
1224,name1225,lastname1225,13,May,99,BS Legal Management,0918 810 3975,Male,Smart
1225,name1226,lastname1226,1,June,98,BS Management Engineering,0918 151 7087,Female,Smart
1226,name1227,lastname1227,4,June,97,BS Management Engineering,0918 779 5698,Male,Smart
1227,name1228,lastname1228,27,March,99,BS Management,0918 326 6859,Male,Smart
1228,name1229,lastname1229,16,December,99,BS IT Entrepreneurship,0918 377 9443,Male,Smart
1229,name1230,lastname1230,11,June,98,BS Comtech,0917 396 7625,Male,Globe
1230,name1231,lastname1231,20,July,98,BS Management Engineering,0918 666 9767,Male,Smart
1231,name1232,lastname1232,1,December,01,BS IT Entrepreneurship,0918 920 9381,Male,Smart
1232,name1233,lastname1233,10,September,97,BS Legal Management,0917 979 3903,Male,Globe
1233,name1234,lastname1234,14,October,99,BS Management Engineering,0918 680 8844,Female,Smart
1234,name1235,lastname1235,12,December,99,BS Legal Management,0917 697 3635,Female,Globe
1235,name1236,lastname1236,14,January,01,BS IT Entrepreneurship,0918 689 1546,Female,Smart
1236,name1237,lastname1237,22,September,97,BS Management Engineering,0917 172 2053,Male,Globe
1237,name1238,lastname1238,15,June,99,BS Management Engineering,0918 134 1905,Female,Smart
1238,name1239,lastname1239,24,October,99,BS Legal Management,0917 984 6519,Male,Globe
1239,name1240,lastname1240,18,August,00,BS Management,0927 997 5569,Male,Globe
1240,name1241,lastname1241,2,December,97,BS Management Engineering,0917 296 6356,Male,Globe
1241,name1242,lastname1242,27,September,98,BS Management Engineering,0918 862 6792,Female,Smart
1242,name1243,lastname1243,12,March,97,BS IT Entrepreneurship,0917 745 3019,Male,Globe
1243,name1244,lastname1244,18,September,00,BS Legal Management,0927 254 5069,Male,Globe
1244,name1245,lastname1245,14,October,98,BS Comtech,0927 874 7695,Male,Globe
1245,name1246,lastname1246,3,December,00,BS Legal Management,0917 386 3414,Female,Globe
1246,name1247,lastname1247,14,March,99,BS Legal Management,0927 830 7116,Female,Globe
1247,name1248,lastname1248,11,January,99,BS Legal Management,0927 928 3771,Male,Globe
1248,name1249,lastname1249,22,January,99,BS Comtech,0918 214 1742,Female,Smart
1249,name1250,lastname1250,24,June,00,BS Legal Management,0917 527 9027,Female,Globe
1250,name1251,lastname1251,23,March,99,BS Management Engineering,0927 148 3443,Female,Globe
1251,name1252,lastname1252,16,April,01,BS Comtech,0917 217 3713,Female,Globe
1252,name1253,lastname1253,11,November,01,BS Comtech,0917 778 7376,Female,Globe
1253,name1254,lastname1254,23,February,98,BS IT Entrepreneurship,0918 236 7531,Female,Smart
1254,name1255,lastname1255,3,March,98,BS Comtech,0918 827 7726,Female,Smart
1255,name1256,lastname1256,18,May,97,BS Management Engineering,0917 913 7424,Female,Globe
1256,name1257,lastname1257,13,December,00,BS Management Engineering,0917 664 9018,Male,Globe
1257,name1258,lastname1258,1,January,00,BS Legal Management,0927 851 7870,Female,Globe
1258,name1259,lastname1259,27,October,00,BS IT Entrepreneurship,0917 757 9661,Female,Globe
1259,name1260,lastname1260,27,December,98,BS Comtech,0927 348 5939,Male,Globe
1260,name1261,lastname1261,20,March,99,BS Comtech,0918 778 1890,Male,Smart
1261,name1262,lastname1262,15,April,99,BS IT Entrepreneurship,0917 764 2428,Female,Globe
1262,name1263,lastname1263,12,May,01,BS IT Entrepreneurship,0927 685 6676,Male,Globe
1263,name1264,lastname1264,9,March,97,BS Management Engineering,0917 229 7860,Male,Globe
1264,name1265,lastname1265,14,November,97,BS Management,0918 581 9606,Female,Smart
1265,name1266,lastname1266,23,September,98,BS Management Engineering,0927 997 4279,Male,Globe
1266,name1267,lastname1267,15,July,01,BS Comtech,0918 694 7568,Female,Smart
1267,name1268,lastname1268,9,August,97,BS IT Entrepreneurship,0917 664 3619,Female,Globe
1268,name1269,lastname1269,14,August,97,BS IT Entrepreneurship,0917 760 9735,Male,Globe
1269,name1270,lastname1270,13,November,98,BS Management Engineering,0918 652 7245,Male,Smart
1270,name1271,lastname1271,20,February,99,BS IT Entrepreneurship,0927 140 7068,Female,Globe
1271,name1272,lastname1272,17,April,98,BS Comtech,0927 614 6148,Female,Globe
1272,name1273,lastname1273,6,August,97,BS IT Entrepreneurship,0917 586 4164,Male,Globe
1273,name1274,lastname1274,13,August,97,BS Comtech,0918 669 5435,Male,Smart
1274,name1275,lastname1275,24,December,99,BS Legal Management,0927 768 8793,Female,Globe
1275,name1276,lastname1276,23,December,99,BS Management Engineering,0927 366 5156,Female,Globe
1276,name1277,lastname1277,15,October,97,BS Management Engineering,0927 244 7457,Female,Globe
1277,name1278,lastname1278,6,April,99,BS IT Entrepreneurship,0917 496 2556,Male,Globe
1278,name1279,lastname1279,1,April,98,BS Management Engineering,0917 391 4262,Female,Globe
1279,name1280,lastname1280,2,July,98,BS IT Entrepreneurship,0927 952 5373,Female,Globe
1280,name1281,lastname1281,7,June,97,BS Comtech,0927 358 5434,Female,Globe
1281,name1282,lastname1282,28,May,00,BS Legal Management,0927 775 9137,Male,Globe
1282,name1283,lastname1283,11,February,98,BS IT Entrepreneurship,0927 456 7882,Male,Globe
1283,name1284,lastname1284,21,February,98,BS Comtech,0918 578 5873,Female,Smart
1284,name1285,lastname1285,16,January,01,BS IT Entrepreneurship,0927 604 5625,Male,Globe
1285,name1286,lastname1286,5,December,97,BS Legal Management,0917 343 1678,Female,Globe
1286,name1287,lastname1287,20,November,99,BS Management,0927 671 7058,Male,Globe
1287,name1288,lastname1288,15,July,00,BS IT Entrepreneurship,0917 926 9339,Male,Globe
1288,name1289,lastname1289,6,April,98,BS Management,0918 603 3144,Female,Smart
1289,name1290,lastname1290,9,January,97,BS IT Entrepreneurship,0917 649 9107,Female,Globe
1290,name1291,lastname1291,25,December,98,BS Comtech,0918 189 2364,Male,Smart
1291,name1292,lastname1292,17,June,99,BS Management,0927 230 7369,Female,Globe
1292,name1293,lastname1293,24,December,00,BS Comtech,0917 937 4233,Female,Globe
1293,name1294,lastname1294,21,January,97,BS Legal Management,0918 454 4441,Male,Smart
1294,name1295,lastname1295,4,November,97,BS Management,0918 909 9136,Male,Smart
1295,name1296,lastname1296,17,July,98,BS IT Entrepreneurship,0927 520 7341,Female,Globe
1296,name1297,lastname1297,8,November,98,BS Management,0917 984 2112,Male,Globe
1297,name1298,lastname1298,14,November,98,BS Legal Management,0917 297 6698,Male,Globe
1298,name1299,lastname1299,8,February,00,BS Comtech,0927 361 2358,Male,Globe
1299,name1300,lastname1300,13,February,97,BS IT Entrepreneurship,0918 305 5557,Male,Smart
1300,name1301,lastname1301,3,November,01,BS Management Engineering,0918 649 7146,Female,Smart
1301,name1302,lastname1302,5,June,98,BS Comtech,0927 367 2582,Female,Globe
1302,name1303,lastname1303,3,April,99,BS Management Engineering,0917 853 8031,Male,Globe
1303,name1304,lastname1304,20,May,99,BS Management Engineering,0917 293 2779,Male,Globe
1304,name1305,lastname1305,11,June,99,BS Management Engineering,0927 157 6141,Female,Globe
1305,name1306,lastname1306,10,February,00,BS Management Engineering,0918 105 3008,Male,Smart
1306,name1307,lastname1307,7,December,98,BS Management,0927 442 9699,Male,Globe
1307,name1308,lastname1308,24,September,97,BS Management Engineering,0927 791 5437,Male,Globe
1308,name1309,lastname1309,2,November,97,BS Legal Management,0917 989 2463,Male,Globe
1309,name1310,lastname1310,22,June,97,BS Legal Management,0918 664 5609,Female,Smart
1310,name1311,lastname1311,16,April,97,BS Management,0927 485 9982,Female,Globe
1311,name1312,lastname1312,25,December,99,BS Legal Management,0917 889 5141,Male,Globe
1312,name1313,lastname1313,21,August,97,BS IT Entrepreneurship,0918 187 9370,Male,Smart
1313,name1314,lastname1314,15,November,99,BS Comtech,0927 758 7096,Male,Globe
1314,name1315,lastname1315,5,August,97,BS Management Engineering,0927 465 4328,Male,Globe
1315,name1316,lastname1316,10,September,98,BS Management Engineering,0927 261 2847,Male,Globe
1316,name1317,lastname1317,14,April,98,BS Legal Management,0927 832 5579,Male,Globe
1317,name1318,lastname1318,25,May,99,BS Comtech,0918 321 8721,Female,Smart
1318,name1319,lastname1319,2,October,98,BS Management,0927 789 4964,Female,Globe
1319,name1320,lastname1320,18,December,97,BS Management,0918 445 6057,Male,Smart
1320,name1321,lastname1321,20,December,98,BS Management,0917 298 9407,Male,Globe
1321,name1322,lastname1322,24,June,97,BS Management,0918 790 8368,Male,Smart
1322,name1323,lastname1323,22,September,98,BS Management,0917 773 9435,Female,Globe
1323,name1324,lastname1324,19,March,99,BS Management,0917 745 5874,Female,Globe
1324,name1325,lastname1325,19,September,99,BS Management Engineering,0918 699 1503,Female,Smart
1325,name1326,lastname1326,15,March,99,BS Management Engineering,0917 582 6930,Male,Globe
1326,name1327,lastname1327,11,October,00,BS Management Engineering,0917 286 9237,Female,Globe
1327,name1328,lastname1328,14,February,97,BS Management,0917 659 7266,Male,Globe
1328,name1329,lastname1329,10,June,99,BS Comtech,0927 106 1545,Male,Globe
1329,name1330,lastname1330,26,December,00,BS Legal Management,0927 903 9064,Female,Globe
1330,name1331,lastname1331,7,November,97,BS Legal Management,0917 385 3998,Male,Globe
1331,name1332,lastname1332,4,April,99,BS Management Engineering,0918 915 1402,Female,Smart
1332,name1333,lastname1333,27,August,98,BS Management,0927 469 4807,Male,Globe
1333,name1334,lastname1334,8,June,01,BS Management Engineering,0927 265 9044,Male,Globe
1334,name1335,lastname1335,18,January,98,BS Management,0917 902 6535,Female,Globe
1335,name1336,lastname1336,26,May,98,BS IT Entrepreneurship,0917 797 1486,Male,Globe
1336,name1337,lastname1337,13,October,97,BS Management Engineering,0917 970 7329,Female,Globe
1337,name1338,lastname1338,3,August,98,BS IT Entrepreneurship,0917 623 4125,Male,Globe
1338,name1339,lastname1339,17,August,99,BS Management Engineering,0917 135 6232,Female,Globe
1339,name1340,lastname1340,23,April,97,BS Management,0927 921 9683,Male,Globe
1340,name1341,lastname1341,12,January,01,BS Comtech,0927 966 9768,Female,Globe
1341,name1342,lastname1342,17,November,99,BS Legal Management,0927 205 5885,Female,Globe
1342,name1343,lastname1343,3,July,99,BS Management Engineering,0927 988 3023,Male,Globe
1343,name1344,lastname1344,16,March,99,BS Management Engineering,0917 544 1029,Female,Globe
1344,name1345,lastname1345,17,August,00,BS IT Entrepreneurship,0918 218 9144,Female,Smart
1345,name1346,lastname1346,15,February,98,BS Legal Management,0918 145 8632,Male,Smart
1346,name1347,lastname1347,16,June,98,BS Management,0917 117 7848,Female,Globe
1347,name1348,lastname1348,6,April,98,BS IT Entrepreneurship,0918 784 8807,Female,Smart
1348,name1349,lastname1349,22,April,98,BS Comtech,0917 364 5402,Male,Globe
1349,name1350,lastname1350,5,June,97,BS Legal Management,0918 740 3665,Female,Smart
1350,name1351,lastname1351,25,April,98,BS IT Entrepreneurship,0918 820 2605,Female,Smart
1351,name1352,lastname1352,11,February,99,BS Comtech,0917 329 8953,Female,Globe
1352,name1353,lastname1353,25,October,99,BS Legal Management,0918 849 2409,Male,Smart
1353,name1354,lastname1354,14,July,99,BS Comtech,0918 553 5360,Male,Smart
1354,name1355,lastname1355,8,March,99,BS Legal Management,0918 980 6630,Female,Smart
1355,name1356,lastname1356,10,April,97,BS Management,0917 310 9865,Female,Globe
1356,name1357,lastname1357,16,September,97,BS IT Entrepreneurship,0927 553 2921,Male,Globe
1357,name1358,lastname1358,23,May,99,BS Comtech,0918 920 5305,Female,Smart
1358,name1359,lastname1359,16,February,99,BS Comtech,0917 584 4390,Male,Globe
1359,name1360,lastname1360,19,November,97,BS Legal Management,0918 642 4822,Female,Smart
1360,name1361,lastname1361,15,January,00,BS Legal Management,0918 806 5046,Female,Smart
1361,name1362,lastname1362,23,August,00,BS Management,0917 327 3432,Male,Globe
1362,name1363,lastname1363,13,September,98,BS Management Engineering,0918 132 1015,Female,Smart
1363,name1364,lastname1364,22,May,98,BS Legal Management,0917 114 2621,Female,Globe
1364,name1365,lastname1365,25,March,00,BS Comtech,0918 114 3578,Female,Smart
1365,name1366,lastname1366,1,November,97,BS Management Engineering,0927 237 1450,Female,Globe
1366,name1367,lastname1367,4,April,00,BS Management Engineering,0917 350 8700,Male,Globe
1367,name1368,lastname1368,26,May,00,BS Management,0917 556 6015,Female,Globe
1368,name1369,lastname1369,17,July,99,BS Management Engineering,0917 613 1233,Male,Globe
1369,name1370,lastname1370,9,December,97,BS IT Entrepreneurship,0927 524 3348,Male,Globe
1370,name1371,lastname1371,21,March,01,BS Legal Management,0917 200 2986,Male,Globe
